ID,Age,Height,Weight,Position,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,ShortPassing,LongPassing,BallControl,Vision,Reactions,Composure,Crossing,Dribbling,Stamina,Agility,Acceleration,CAMRating,CMRating,RMRating,LMRating,CDMRating,Prospect,Position_n
TRAIN_1693,19,175,75,CAM,5.5072,4.6053,4.8529,5.1515,5.1316,4.2623,6.3855,6.3095,6.1798,6.1905,4.2188,5.3012,4.7727,5.9783,5.5556,8.5526,6.1446,6.0,6.0274,5.8108,5.8108,5.7143,1,0
TRAIN_1694,21,186,75,RM,5.5072,3.2895,3.8235,4.3939,3.8158,4.5902,5.5422,5.4762,5.5056,5.0,4.0625,4.4578,3.9773,6.1957,5.4321,5.7895,6.3855,5.0667,4.9315,5.1351,5.1351,4.8571,0,4
TRAIN_1696,19,175,65,RM,8.9855,5.3947,4.8529,6.5152,1.5789,1.6393,6.506,5.119,7.4157,5.7143,3.9062,5.4217,6.0227,7.2826,4.8148,9.0789,9.1566,6.6667,5.6164,6.7568,6.7568,3.7143,1,4
TRAIN_1699,20,177,73,CAM,5.6522,6.3158,6.3235,5.6061,4.8684,4.0984,7.5904,7.381,6.7416,6.7857,4.8438,6.2651,6.25,6.6304,6.4198,6.7105,7.2289,6.8,6.8493,6.7568,6.7568,6.1429,0,0
TRAIN_1705,20,168,70,RM,6.5217,5.5263,6.3235,7.2727,3.8158,5.4098,7.5904,7.0238,7.9775,6.9048,5.4688,6.3855,6.4773,7.9348,8.5185,8.5526,7.5904,7.2,7.1233,7.2973,7.2973,6.1429,0,4
TRAIN_1707,20,178,66,CM,5.942,4.6053,5.0,5.0,4.2105,3.7705,6.3855,7.0238,5.8427,5.7143,4.375,4.8193,4.6591,6.413,7.7778,6.3158,6.506,5.8667,6.0274,5.9459,5.9459,5.5714,0,2
TRAIN_1708,20,184,74,CAM,5.6522,5.0,5.0,4.8485,5.3947,4.5902,6.506,6.4286,6.4045,5.9524,4.2188,5.4217,4.7727,5.8696,6.1728,6.0526,6.2651,6.0,6.0274,5.9459,5.9459,6.0,0,0
TRAIN_1713,20,177,72,LM,7.2464,5.0,4.4118,5.1515,1.7105,4.5902,6.0241,5.3571,6.0674,4.5238,3.4375,4.8193,5.9091,6.413,5.3086,7.3684,7.4699,5.7333,5.0685,5.9459,5.9459,3.8571,1,3
TRAIN_1719,19,168,55,LM,7.1014,4.3421,4.5588,6.0606,5.1316,2.1311,6.2651,5.4762,6.7416,4.7619,4.375,4.6988,6.1364,7.0652,5.8025,8.1579,7.9518,6.0,5.7534,6.2162,6.2162,5.5714,1,3
TRAIN_1720,19,172,63,CAM,6.6667,4.7368,6.1765,5.9091,5.1316,4.5902,7.7108,7.5,6.7416,7.1429,4.5312,6.506,5.5682,6.7391,6.9136,7.6316,7.4699,6.6667,6.7123,6.6216,6.6216,6.4286,1,0
TRAIN_1726,20,182,78,CAM,4.6377,5.3947,5.0,4.8485,3.5526,3.4426,6.506,5.7143,6.2921,5.9524,4.2188,5.6627,5.4545,6.1957,4.8148,5.9211,5.7831,6.0,5.7534,5.8108,5.8108,5.0,0,0
TRAIN_1728,19,165,60,CAM,5.5072,4.8684,4.5588,4.8485,2.2368,2.623,5.9036,5.7143,6.2921,6.4286,4.5312,5.1807,4.7727,6.087,6.6667,5.3947,6.0241,6.0,5.6164,5.8108,5.8108,4.2857,0,0
TRAIN_1729,21,178,71,CDM,5.0725,3.1579,4.4118,3.7879,5.0,3.7705,6.6265,6.3095,5.618,5.0,4.2188,3.8554,4.2045,5.2174,4.1975,4.6053,6.2651,5.2,5.3425,5.0,5.0,5.5714,1,1
TRAIN_1733,21,171,67,RM,6.3768,4.3421,3.6765,5.4545,1.1842,1.3115,5.4217,3.5714,6.1798,4.4048,2.9688,4.8193,5.6818,6.6304,4.8148,8.2895,7.1084,5.4667,4.5205,5.5405,5.5405,3.0,0,4
TRAIN_1734,18,177,70,CDM,3.0435,3.4211,4.2647,3.7879,6.0526,4.5902,6.3855,6.0714,5.618,5.0,3.5938,3.7349,4.2045,5.4348,5.3086,3.8158,4.5783,4.9333,5.3425,4.7297,4.7297,6.1429,0,1
TRAIN_1736,18,184,74,CAM,4.058,3.4211,3.8235,4.8485,3.8158,3.2787,6.2651,5.7143,6.1798,4.0476,3.9062,3.012,3.75,6.413,2.4691,6.0526,5.4217,5.2,5.0685,5.0,5.0,4.8571,1,0
TRAIN_1737,20,172,70,RM,5.6522,4.0789,3.9706,4.3939,4.2105,4.0984,6.2651,5.119,5.618,4.2857,3.9062,3.9759,4.5455,5.6522,6.6667,6.8421,6.3855,5.2,5.2055,5.4054,5.4054,5.1429,1,4
TRAIN_1744,20,173,77,CAM,9.1304,6.4474,6.0294,7.8788,1.3158,5.5738,7.2289,5.9524,7.9775,7.2619,6.25,6.988,6.7045,8.6957,5.8025,9.3421,9.6386,8.0,6.8493,7.973,7.973,4.7143,0,0
TRAIN_1748,21,174,64,RM,8.6957,7.8947,7.2059,8.4848,2.2368,4.2623,8.0723,6.5476,8.764,7.5,7.5,8.3133,7.7273,8.8043,8.2716,9.0789,8.9157,8.5333,7.6712,8.6486,8.6486,5.2857,0,4
TRAIN_1752,19,175,68,RM,8.4058,5.2632,5.7353,6.9697,3.0263,4.4262,6.747,6.1905,7.4157,6.6667,5.625,6.6265,6.5909,7.8261,6.9136,9.2105,8.9157,7.0667,6.4384,7.2973,7.2973,5.1429,0,4
TRAIN_1756,20,183,75,RM,7.2464,4.8684,4.8529,5.303,1.0526,2.623,6.1446,5.4762,6.1798,5.3571,2.3438,4.2169,6.7045,7.0652,5.0617,6.0526,7.8313,5.8667,5.0685,6.0811,6.0811,3.4286,1,4
TRAIN_1758,20,175,76,CAM,5.7971,4.8684,4.7059,5.1515,5.0,4.0984,6.1446,5.7143,6.4045,5.7143,2.8125,5.3012,5.1136,6.1957,5.4321,7.2368,6.8675,5.8667,5.7534,5.6757,5.6757,5.5714,0,0
TRAIN_1759,21,178,69,CAM,5.5072,3.4211,3.5294,4.2424,4.4737,4.0984,5.6627,5.3571,6.2921,3.9286,3.2812,4.3373,3.8636,5.1087,5.9259,6.3158,6.506,5.0667,5.0685,5.0,5.0,5.1429,1,0
TRAIN_1761,21,174,65,RM,8.2609,4.0789,3.3824,4.5455,1.7105,4.4262,5.3012,4.1667,5.618,4.2857,3.125,4.5783,4.8864,5.7609,5.0617,7.5,8.4337,5.0667,4.3836,5.4054,5.4054,3.4286,0,4
TRAIN_1765,18,187,70,RM,6.9565,3.9474,4.8529,4.697,4.7368,4.5902,6.747,6.4286,6.6292,5.119,4.8438,4.0964,5.2273,5.7609,6.4198,5.3947,6.988,5.8667,6.0274,6.0811,6.0811,6.0,1,4
TRAIN_1767,20,178,68,CAM,7.5362,7.1053,7.5,7.8788,4.6053,3.7705,7.9518,7.7381,8.3146,8.0952,6.7188,7.1084,7.8409,8.3696,6.5432,9.6053,8.1928,8.1333,7.8082,8.1081,8.1081,6.7143,0,0
TRAIN_1768,18,183,80,LM,5.6522,4.2105,4.1176,5.7576,4.8684,4.4262,5.5422,5.2381,6.2921,4.4048,3.75,4.4578,6.25,7.6087,5.0617,6.4474,6.506,5.4667,5.2055,5.8108,5.8108,5.2857,1,3
TRAIN_1775,19,170,58,RM,5.942,5.0,2.9412,4.5455,0.5263,2.1311,4.6988,3.4524,5.3933,4.881,2.9688,3.6145,3.6364,6.5217,5.8025,5.0,7.1084,5.0667,4.2466,5.1351,5.1351,2.5714,0,4
TRAIN_1776,20,179,73,CAM,4.6377,4.7368,4.5588,4.5455,4.8684,4.918,5.9036,5.5952,5.9551,5.4762,3.4375,5.0602,5.2273,5.9783,6.4198,5.6579,5.7831,5.6,5.6164,5.5405,5.5405,5.5714,0,0
TRAIN_1778,17,178,58,CAM,4.7826,4.7368,4.7059,6.0606,3.4211,1.4754,6.3855,5.2381,7.191,5.7143,4.0625,6.3855,4.7727,6.9565,4.9383,6.7105,4.8193,6.0,5.6164,5.8108,5.8108,4.7143,1,0
TRAIN_1780,17,173,65,CAM,5.7971,3.5526,5.1471,4.8485,3.8158,2.9508,6.506,6.3095,5.1685,6.7857,3.5938,6.0241,5.1136,6.6304,5.0617,6.0526,6.506,5.7333,5.6164,5.6757,5.6757,5.0,1,0
TRAIN_1783,21,170,64,CAM,4.9275,3.1579,3.8235,4.0909,4.6053,2.1311,5.9036,5.119,5.5056,4.881,3.75,3.8554,3.9773,5.2174,4.5679,7.1053,5.9036,4.9333,4.9315,4.7297,4.7297,5.0,1,0
TRAIN_1789,20,175,70,RM,6.2319,3.4211,3.0882,3.9394,3.6842,2.7869,4.3373,3.9286,4.8315,3.6905,2.9688,3.012,5.3409,5.7609,5.1852,6.0526,6.506,4.5333,4.2466,4.7297,4.7297,4.0,0,4
TRAIN_1790,20,183,78,RM,7.5362,5.2632,4.7059,5.9091,4.4737,6.5574,6.2651,5.2381,6.7416,5.5952,4.8438,5.9036,5.5682,6.8478,7.4074,7.5,8.3133,6.2667,6.0274,6.4865,6.4865,5.8571,0,4
TRAIN_1796,21,180,75,CAM,7.3913,6.7105,4.8529,6.0606,0.6579,4.0984,6.0241,4.1667,6.9663,6.4286,5.3125,6.1446,5.9091,6.9565,5.9259,7.3684,7.9518,6.6667,5.6164,6.6216,6.6216,3.4286,0,0
TRAIN_1798,21,178,72,CAM,5.7971,4.2105,5.8824,5.1515,2.3684,3.4426,7.4699,7.381,6.6292,6.7857,4.375,5.6627,5.2273,6.413,5.1852,5.5263,6.3855,6.4,6.1644,6.2162,6.2162,4.8571,0,0
TRAIN_1800,19,178,70,RM,5.6522,4.0789,4.7059,4.5455,3.9474,4.2623,5.9036,5.4762,5.7303,5.0,4.8438,4.0964,6.5909,5.9783,6.7901,5.6579,6.1446,5.4667,5.4795,5.6757,5.6757,5.1429,0,4
TRAIN_1802,20,178,72,CAM,4.9275,5.2632,4.8529,5.1515,2.3684,2.623,6.3855,5.8333,6.4045,5.9524,3.75,4.9398,5.3409,6.7391,3.5802,4.7368,5.6627,6.1333,5.4795,5.9459,5.9459,4.1429,0,0
TRAIN_1804,17,180,70,CAM,5.6522,3.2895,4.1176,4.3939,2.8947,1.8033,6.2651,5.5952,5.618,5.3571,1.5625,4.9398,3.8636,5.5435,4.5679,7.3684,6.2651,5.0667,4.7945,5.0,5.0,4.1429,1,0
TRAIN_1808,18,179,67,CAM,5.2174,3.8158,4.5588,5.303,5.2632,3.2787,6.6265,5.8333,6.5169,5.4762,4.2188,5.7831,4.4318,6.3043,4.8148,7.1053,6.1446,5.8667,5.7534,5.6757,5.6757,5.8571,1,0
TRAIN_1809,20,179,72,CM,5.3623,6.0526,6.3235,5.7576,5.7895,5.7377,7.3494,7.0238,6.8539,6.6667,5.1562,6.747,6.8182,6.6304,6.5432,6.8421,6.2651,6.6667,6.8493,6.6216,6.6216,6.7143,1,2
TRAIN_1810,21,178,75,CAM,7.8261,5.2632,3.6765,5.0,3.1579,3.1148,5.4217,4.4048,5.9551,5.0,4.2188,5.3012,3.9773,6.3043,4.321,6.8421,8.1928,5.7333,5.0685,5.6757,5.6757,4.2857,0,0
TRAIN_1811,21,176,75,CAM,5.6522,4.4737,5.4412,5.6061,4.4737,5.2459,7.1084,6.6667,7.0787,5.8333,3.2812,3.8554,5.6818,6.8478,7.037,6.7105,6.3855,6.4,6.3014,6.3514,6.3514,6.0,0,0
TRAIN_1813,18,174,63,RM,7.6812,4.7368,4.1176,5.6061,2.1053,4.0984,5.6627,4.881,6.4045,5.5952,3.4375,5.3012,4.8864,6.6304,5.5556,8.4211,8.4337,5.8667,5.0685,5.9459,5.9459,4.0,1,4
TRAIN_1815,18,172,68,CAM,5.3623,3.4211,2.9412,3.7879,2.1053,2.623,4.9398,4.6429,5.0562,4.2857,2.0312,5.1807,3.4091,5.3261,3.2099,6.1842,6.3855,4.5333,3.9726,4.3243,4.3243,3.4286,1,0
TRAIN_1817,17,182,73,CAM,5.942,4.0789,4.1176,4.5455,4.2105,4.5902,6.1446,5.5952,5.8427,5.119,2.8125,4.4578,3.4091,5.5435,6.1728,7.7632,6.506,5.3333,5.3425,5.2703,5.2703,5.1429,1,0
TRAIN_1818,21,169,58,CAM,6.087,5.0,6.6176,6.9697,3.9474,1.9672,7.7108,7.1429,7.5281,7.381,6.7188,6.8675,6.8182,7.3913,6.0494,8.6842,7.1084,7.2,6.9863,7.1622,7.1622,5.7143,0,0
TRAIN_1819,21,181,74,CAM,6.2319,5.3947,5.0,6.6667,2.2368,2.2951,6.3855,6.4286,7.3034,5.9524,3.9062,5.7831,5.2273,7.7174,3.4568,7.8947,7.3494,6.4,5.7534,6.2162,6.2162,4.2857,0,0
TRAIN_1821,18,186,69,CAM,6.087,4.8684,4.7059,4.5455,3.0263,4.918,7.1084,6.6667,6.1798,5.9524,3.9062,3.494,3.75,5.8696,5.679,5.6579,6.988,6.1333,5.8904,5.8108,5.8108,5.0,1,0
TRAIN_1822,21,180,74,CAM,5.7971,3.5526,4.7059,4.8485,3.2895,3.2787,6.3855,6.1905,6.4045,6.4286,2.3438,5.4217,4.0909,5.6522,5.5556,8.0263,6.988,5.6,5.3425,5.4054,5.4054,4.7143,1,0
TRAIN_1825,21,186,75,CDM,4.7826,3.2895,5.0,4.8485,5.9211,6.2295,6.747,6.5476,6.6292,5.119,4.375,5.9036,5.5682,5.8696,6.5432,5.1316,5.7831,5.6,5.8904,5.6757,5.6757,6.4286,0,1
TRAIN_1826,20,178,68,CAM,5.7971,6.4474,7.3529,6.5152,5.9211,6.3934,7.8313,7.8571,7.8652,7.2619,4.6875,7.8313,8.2955,7.0652,7.5309,7.3684,6.6265,7.2,7.2603,7.1622,7.1622,7.1429,1,0
TRAIN_1827,17,174,59,CAM,6.087,2.6316,3.6765,3.7879,4.0789,2.623,5.7831,5.5952,4.8315,5.119,2.5,2.6506,3.75,5.0,5.5556,8.1579,6.6265,4.8,4.7945,4.7297,4.7297,4.7143,1,0
TRAIN_1828,20,176,76,CAM,5.7971,5.2632,5.4412,6.2121,3.9474,5.5738,6.747,6.3095,7.3034,6.4286,4.5312,6.1446,5.7955,7.0652,6.4198,7.3684,6.1446,6.5333,6.3014,6.3514,6.3514,5.7143,0,0
TRAIN_1830,21,173,69,CAM,5.942,5.0,3.8235,5.4545,1.8421,2.459,5.9036,5.5952,6.9663,5.2381,3.9062,4.9398,2.9545,6.6304,6.2963,5.9211,6.6265,6.1333,5.4795,5.8108,5.8108,4.0,0,0
TRAIN_1832,20,176,68,RM,5.0725,2.6316,4.2647,4.5455,3.8158,4.4262,5.7831,5.5952,5.7303,5.4762,4.5312,5.4217,4.4318,5.7609,6.2963,5.9211,5.1807,5.2,5.2055,5.2703,5.2703,5.0,0,4
TRAIN_1834,21,174,67,CAM,5.3623,5.7895,5.8824,6.2121,5.7895,4.7541,7.2289,6.7857,7.4157,6.9048,4.6875,6.2651,5.6818,7.0652,5.9259,7.6316,6.2651,6.8,6.7123,6.6216,6.6216,6.5714,0,0
TRAIN_1836,21,178,69,LM,6.8116,4.3421,4.5588,5.303,2.6316,3.1148,5.6627,5.3571,6.4045,5.5952,1.875,4.9398,6.1364,6.6304,3.7037,8.1579,7.3494,5.6,4.9315,5.8108,5.8108,4.0,0,3
TRAIN_1838,21,175,68,LM,7.1014,6.4474,6.6176,7.2727,5.2632,4.5902,7.4699,7.2619,8.0899,6.6667,4.8438,7.2289,7.0455,7.8261,6.4198,8.1579,7.9518,7.3333,7.2603,7.4324,7.4324,6.7143,0,3
TRAIN_1839,19,174,59,CM,5.5072,3.8158,5.1471,5.4545,5.1316,4.2623,6.6265,6.4286,6.7416,6.0714,5.1562,5.7831,5.2273,6.413,6.6667,7.2368,6.6265,6.1333,6.3014,6.0811,6.0811,6.1429,1,2
TRAIN_1840,21,185,70,CDM,4.7826,4.0789,5.0,4.8485,6.4474,5.4098,6.747,6.5476,6.5169,5.8333,5.0,5.4217,5.3409,5.7609,6.4198,5.9211,5.6627,5.7333,6.1644,5.6757,5.6757,6.7143,0,1
TRAIN_1842,20,181,70,CAM,5.6522,5.7895,5.7353,5.7576,1.3158,3.1148,7.2289,6.5476,7.5281,6.7857,3.125,3.9759,5.4545,6.9565,5.8025,5.7895,6.1446,6.6667,6.1644,6.4865,6.4865,4.0,0,0
TRAIN_1843,18,179,65,LM,4.4928,4.2105,3.5294,3.6364,1.9737,3.6066,4.6988,4.5238,5.0562,4.6429,2.5,4.4578,5.0,5.2174,4.8148,5.7895,5.5422,4.6667,4.2466,4.7297,4.7297,3.4286,0,3
TRAIN_1846,20,180,70,CDM,5.0725,3.6842,4.4118,4.2424,5.1316,5.7377,6.0241,5.7143,5.9551,5.2381,4.0625,4.6988,5.0,5.5435,7.5309,5.3947,6.2651,5.3333,5.6164,5.4054,5.4054,6.0,0,1
TRAIN_1849,21,178,75,LM,6.2319,4.6053,4.7059,4.8485,5.5263,5.9016,6.0241,5.9524,6.0674,5.9524,4.2188,5.5422,5.5682,5.9783,6.4198,6.9737,7.2289,5.8667,5.8904,5.9459,5.9459,6.0,0,3
TRAIN_1854,20,183,75,CAM,5.5072,6.8421,7.2059,7.7273,3.2895,5.082,7.3494,7.381,8.6517,8.3333,5.4688,7.1084,7.9545,8.4783,3.8272,6.9737,6.0241,7.7333,7.2603,7.5676,7.5676,5.5714,0,0
TRAIN_1855,18,177,80,CAM,5.2174,3.5526,3.6765,4.0909,3.6842,3.7705,5.4217,4.881,5.8427,5.119,3.2812,3.6145,3.8636,5.2174,5.1852,6.7105,6.2651,5.0667,4.9315,5.0,5.0,4.5714,1,0
TRAIN_1859,19,181,80,CM,5.3623,3.1579,4.8529,4.697,4.8684,5.082,6.2651,6.5476,6.0674,6.3095,3.75,4.6988,4.8864,5.5435,5.8025,7.6316,6.2651,5.6,5.6164,5.5405,5.5405,5.7143,1,2
TRAIN_1861,19,175,67,CAM,5.0725,4.4737,3.0882,4.3939,2.3684,2.1311,4.3373,3.3333,5.9551,4.6429,2.8125,4.4578,5.1136,5.8696,3.8272,5.1316,5.9036,4.9333,4.1096,4.8649,4.8649,3.2857,0,0
TRAIN_1863,21,180,67,CAM,7.2464,5.7895,4.7059,6.0606,1.3158,1.6393,6.506,6.3095,6.7416,5.5952,2.3438,6.2651,4.0909,7.3913,3.2099,8.2895,8.1928,6.4,5.4795,6.0811,6.0811,3.7143,0,0
TRAIN_1864,20,180,70,CAM,6.5217,4.7368,5.4412,5.6061,3.6842,1.8033,6.506,6.0714,6.6292,6.5476,3.4375,5.4217,5.7955,6.5217,5.4321,8.1579,6.988,6.2667,5.8904,6.2162,6.2162,5.0,0,0
TRAIN_1865,21,174,74,CM,6.2319,4.6053,5.1471,5.303,4.7368,4.0984,6.747,6.5476,6.5169,6.4286,4.6875,4.2169,5.0,6.1957,7.4074,8.2895,7.1084,6.2667,6.4384,6.2162,6.2162,6.0,0,2
TRAIN_1867,18,185,78,CDM,6.9565,4.7368,5.8824,6.5152,7.2368,7.0492,7.4699,7.2619,7.6404,7.0238,5.9375,6.988,5.4545,7.3913,8.1481,6.9737,7.7108,7.0667,7.3973,7.027,7.027,7.7143,0,1
TRAIN_1869,19,170,61,RM,6.3768,3.6842,3.2353,4.3939,2.1053,3.6066,5.0602,4.1667,5.618,3.9286,2.8125,3.6145,5.1136,5.8696,6.4198,6.5789,6.988,4.8,4.3836,5.1351,5.1351,3.5714,0,4
TRAIN_1870,18,169,63,CAM,5.7971,3.9474,4.4118,4.8485,3.2895,3.1148,6.0241,5.5952,5.9551,5.4762,3.9062,5.1807,4.3182,5.7609,4.5679,7.3684,6.6265,5.4667,5.0685,5.4054,5.4054,4.5714,1,0
TRAIN_1871,20,179,72,LM,5.942,5.5263,5.0,5.1515,2.6316,5.9016,6.0241,5.9524,6.4045,5.7143,4.375,4.0964,6.5909,6.5217,6.5432,6.9737,6.6265,6.1333,5.7534,6.2162,6.2162,4.7143,0,3
TRAIN_1872,18,170,66,RM,5.942,5.7895,4.4118,5.6061,1.8421,5.082,5.7831,4.881,6.7416,5.0,4.2188,4.2169,6.3636,6.8478,8.1481,6.4474,6.747,5.8667,5.3425,6.2162,6.2162,4.0,1,4
TRAIN_1873,20,176,65,RM,7.6812,5.7895,3.8235,5.4545,1.4474,4.5902,5.4217,4.4048,6.2921,4.881,4.2188,5.3012,5.1136,6.6304,5.9259,6.8421,7.7108,5.8667,5.0685,6.0811,6.0811,3.7143,0,4
TRAIN_1875,19,173,62,LM,8.4058,4.8684,4.4118,6.6667,2.6316,2.1311,5.6627,5.119,6.8539,5.119,3.4375,5.0602,5.9091,7.8261,5.679,8.8158,8.7952,6.2667,5.4795,6.4865,6.4865,4.2857,1,3
TRAIN_1876,20,178,72,CM,4.3478,3.5526,4.8529,5.9091,5.5263,4.2623,7.2289,6.3095,7.0787,4.881,4.2188,4.3373,4.8864,7.0652,7.1605,6.7105,5.9036,5.8667,6.1644,5.9459,5.9459,6.2857,0,2
TRAIN_1877,21,179,70,CDM,6.9565,4.3421,4.4118,4.8485,5.6579,6.8852,6.0241,5.9524,6.1798,5.0,4.375,4.8193,5.0,5.9783,6.2963,6.3158,7.7108,5.6,5.6164,5.6757,5.6757,6.2857,1,1
TRAIN_1879,20,184,79,CAM,4.7826,6.1842,5.5882,6.9697,1.9737,3.9344,6.988,6.0714,7.9775,6.5476,5.7812,5.7831,5.4545,7.8261,4.321,7.5,6.747,7.0667,6.3014,6.7568,6.7568,4.5714,0,0
TRAIN_1884,20,188,75,CAM,5.7971,5.5263,5.1471,5.7576,4.7368,5.2459,6.6265,6.0714,6.8539,6.0714,4.375,6.0241,5.2273,6.8478,6.1728,6.9737,6.8675,6.4,6.1644,6.3514,6.3514,5.8571,0,0
TRAIN_1886,20,171,69,LM,7.2464,4.3421,4.1176,6.2121,1.5789,2.2951,5.3012,4.5238,7.0787,5.5952,2.6562,5.4217,5.2273,7.0652,5.9259,8.6842,8.1928,5.8667,4.9315,5.9459,5.9459,3.4286,0,3
TRAIN_1887,20,176,68,RM,6.8116,6.7105,5.8824,6.6667,4.8684,5.2459,6.988,6.4286,7.5281,6.3095,4.375,5.7831,7.0455,7.8261,6.1728,6.8421,7.2289,7.0667,6.7123,7.1622,7.1622,6.0,0,4
TRAIN_1892,18,170,71,CAM,4.7826,3.1579,3.8235,3.3333,3.1579,2.7869,5.4217,5.5952,5.2809,5.8333,2.9688,5.3012,3.4091,4.4565,3.7037,4.6053,4.8193,4.6667,4.6575,4.4595,4.4595,4.1429,0,0
TRAIN_1896,19,176,74,RM,5.5072,5.6579,4.8529,5.303,1.5789,2.623,6.2651,6.0714,6.5169,5.2381,4.2188,4.8193,6.3636,6.6304,4.6914,6.3158,6.3855,6.0,5.4795,6.0811,6.0811,3.8571,1,4
TRAIN_1898,21,182,82,CM,5.7971,5.7895,5.2941,4.697,6.0526,5.2459,6.6265,6.1905,6.7416,6.5476,4.6875,5.4217,5.5682,5.6522,6.2963,4.4737,6.506,6.2667,6.4384,6.0811,6.0811,6.5714,0,2
TRAIN_1899,19,168,68,LM,9.1304,4.0789,3.6765,4.3939,4.2105,4.2623,5.0602,4.6429,5.2809,5.119,3.125,4.9398,4.8864,5.6522,6.2963,8.9474,9.3976,5.3333,4.7945,5.5405,5.5405,4.7143,0,3
TRAIN_1900,21,184,76,CAM,4.9275,5.2632,4.1176,4.697,4.4737,4.5902,6.6265,6.0714,6.2921,5.2381,4.375,3.494,3.0682,6.413,6.4198,4.8684,6.1446,6.0,6.0274,5.6757,5.6757,5.5714,0,0
TRAIN_1901,20,168,64,RM,7.1014,5.3947,5.0,5.9091,1.9737,2.623,6.3855,5.4762,7.0787,5.4762,3.125,5.1807,6.25,6.9565,5.3086,7.3684,7.4699,6.2667,5.4795,6.3514,6.3514,4.0,0,4
TRAIN_1903,21,168,67,CAM,7.1014,5.5263,4.8529,6.2121,2.6316,2.623,6.2651,5.2381,6.8539,6.0714,2.9688,6.2651,5.4545,7.2826,4.8148,7.7632,7.7108,6.4,5.6164,6.3514,6.3514,4.2857,0,0
TRAIN_1904,21,174,65,CAM,6.6667,5.1316,4.5588,4.8485,5.1316,5.2459,6.3855,5.3571,6.5169,5.3571,4.5312,4.9398,4.7727,5.6522,7.7778,7.1053,7.1084,6.0,6.0274,5.9459,5.9459,6.1429,0,0
TRAIN_1908,20,174,66,CDM,6.087,3.9474,5.0,5.6061,6.3158,3.4426,6.988,6.7857,6.6292,5.5952,3.75,4.4578,4.8864,6.3043,7.6543,8.8158,6.8675,6.0,6.3014,6.0811,6.0811,6.4286,0,1
TRAIN_1913,21,175,63,CAM,5.3623,5.7895,4.4118,5.7576,5.6579,3.7705,6.0241,6.1905,6.9663,6.5476,4.2188,5.0602,3.1818,6.7391,8.1481,6.8421,6.2651,6.2667,6.3014,5.9459,5.9459,6.1429,0,0
TRAIN_1915,21,185,73,CAM,6.3768,5.0,5.0,5.303,4.4737,2.623,6.2651,5.8333,6.4045,5.7143,4.0625,4.8193,5.7955,6.413,5.9259,7.3684,6.747,6.1333,5.8904,6.0811,6.0811,5.2857,0,0
TRAIN_1921,18,180,63,CAM,5.2174,5.5263,5.8824,6.0606,5.5263,4.7541,7.4699,6.9048,7.3034,6.5476,5.1562,4.9398,6.0227,7.3913,5.5556,5.5263,6.1446,6.8,6.8493,6.6216,6.6216,6.4286,0,0
TRAIN_1923,20,177,72,CM,4.7826,5.5263,6.1765,6.0606,5.5263,5.2459,7.3494,7.1429,7.4157,7.1429,4.6875,6.6265,6.25,6.9565,7.284,6.8421,5.5422,6.8,6.9863,6.6216,6.6216,6.5714,0,2
TRAIN_1927,18,175,61,CM,6.087,2.5,4.4118,5.0,4.8684,4.7541,6.747,6.4286,5.8427,6.3095,3.9062,3.494,3.1818,6.6304,5.9259,6.5789,7.2289,5.7333,5.8904,5.5405,5.5405,5.8571,1,2
TRAIN_1930,19,180,67,RM,7.971,5.3947,5.7353,6.2121,5.9211,6.5574,6.747,6.1905,6.9663,6.1905,4.375,6.1446,6.8182,7.3913,9.0123,7.6316,8.3133,6.8,6.7123,7.027,7.027,6.7143,0,4
TRAIN_1933,21,183,78,CDM,5.3623,4.3421,5.5882,6.2121,7.5,6.5574,7.7108,7.1429,7.5281,6.5476,6.5625,6.747,4.5455,6.9565,6.7901,6.4474,6.506,6.8,7.1233,6.6216,6.6216,7.8571,0,1
TRAIN_1934,21,174,70,CAM,4.4928,6.0526,5.0,5.7576,5.2632,4.2623,6.506,5.9524,6.7416,6.3095,4.5312,5.7831,5.0,6.6304,5.3086,7.5,6.0241,6.4,6.3014,6.0811,6.0811,6.0,0,0
TRAIN_1940,18,178,78,RM,6.5217,5.5263,5.0,5.6061,3.5526,5.2459,6.1446,6.0714,6.4045,6.0714,5.4688,5.3012,5.7955,6.9565,5.8025,6.9737,7.2289,6.4,5.8904,6.4865,6.4865,5.1429,1,4
TRAIN_1942,19,170,65,CAM,4.7826,3.4211,3.3824,3.4848,3.5526,2.9508,5.0602,4.881,5.2809,4.7619,3.2812,3.8554,3.9773,5.1087,4.1975,4.7368,5.5422,4.8,4.5205,4.5946,4.5946,4.2857,0,0
TRAIN_1944,19,178,65,CAM,4.9275,3.9474,3.2353,4.5455,1.0526,0.9836,4.3373,4.0476,5.5056,5.3571,2.6562,3.8554,4.4318,6.1957,2.716,6.4474,5.5422,4.9333,4.1096,4.7297,4.7297,2.5714,1,0
TRAIN_1947,21,173,66,CAM,7.2464,5.7895,6.0294,6.9697,6.1842,7.541,7.3494,7.1429,7.3034,7.0238,6.25,7.3494,6.0227,7.5,9.7531,9.3421,8.0723,7.3333,7.3973,7.2973,7.2973,7.5714,0,0
